wallet,totalPaid,balance,totalPaidFiat
0xde6b86af73e864d36f141f616771df8428ee1ee9,0.1,32683.675736,133.3205274902665
0xddef227e4df29a8c19952081e4017bc845c3537e,0.1,23213.34288,133.3205274902665
0xdddf58fab219f9bf28228d6b5fcf9e97970811ff,0.1,23213.34288,133.3205274902665
0xddd5eff8001402ebbcf80d1eccd1b9a6f801e6aa,0.1,18802.8077328,133.3205274902665
0xdc78a36d1f8d041de9da5ec442c27013cd77a7f0,0.1,0,133.3205274902665
0xdc1bb6e9374052edbfbe1e6997b9183461809532,0.1,20892.008592,133.3205274902665
0xdbfb626e5aba8a4a543e24bbf979c332bba5687b,0.1,23213.34288,133.3205274902665
0xdbec00b4cb6bbcaff445710f6927adfdc8223a6d,0.1,0,133.3205274902665
0xdbae38e984c42016f7bf05a1eaced1630ff00d06,0.1,0.0070829,133.3205274902665
0xdb8250f2097362a7e00263d8c60de33f4d3fb027,0.1,0,133.3205274902665
0xdb67846763415453a214ab8a9f7c14a0c8c99bed,0.1,23213.34288,133.3205274902665
0xdb257c32ef04da6de2213874e75b7f3c68ee2ea8,0.1,0,133.3205274902665
0xdb0b03dd0cbdf277fdcda48df4ff22ef3158b9c6,0.1,23213.34288,133.3205274902665
0xdae9224d218588f496accab885686e7aea37255c,0.1,23213.34288,133.3205274902665
0xd9a6631fe77d54a40be3258732d1513829abc1c6,0.1,25792.6032,133.3205274902665
0xd99f6c97d83e4c6f9aa4d6c80da858f7eca5e1fb,0.1,20892.008592,133.3205274902665
0xd99ce01262c6f043cea336b5801917ab04473cbb,0.1,0.34288,133.3205274902665
0xd9293636ee3aa663fc563adb0912b0705dafb62c,0.1,4140.34288,133.3205274902665
0xd8e9db13120371554c8835ef300d6cbbe0588eac,0.1,23213.34288,133.3205274902665
0xd8de315eb7a00f4155d1ea9eb4eb6888ae715631,0.1,0,133.3205274902665
0xd851f768d1f258b263b85009d6c2b5f2f0fb1479,0.1,0,133.3205274902665
0xd7a8abad34159a4f423a60360df418f97d86ded2,0.1,0,133.3205274902665
0xd7946c0f13db5698d2d69050d7ba7ddfde6e2bb4,0.1,23213.34288,133.3205274902665
0xd703f81b58974c43bbd36cfd7e14d7d57dc639f9,0.1,23213.34288,133.3205274902665
0xd5d4aafb3b2217607e5b5b5526eb6932f8df130f,0.1,0,133.3205274902665
0xd568e783994e1cec0262f3a9769f5b5cc03753e3,0.1,23213.34288,133.3205274902665
0xd4e7751d66919f2fbf8f3d855c0e9adbfb0e509b,0.1,23213.34288,133.3205274902665
0xd3ea7b3e5390219dacbefe6b80cccd4765c3bd40,0.1,0,133.3205274902665
0xd3c76745e9427a75670ca07b6d233815ade82d3b,0.1,0,133.3205274902665
0xd37d3e3dc8c50479c71671be52658c69ad23b1e2,0.1,0,133.3205274902665
0xd35f7c2f23fdc341aa8c7534f0e521679206a036,0.1,31,133.3205274902665
0xd3591c3c5ecf0ace0ab5f962eedc2ac4ceb06325,0.1,0,133.3205274902665
0xd33fdd9e903c9203cce3dd784d17c36bd666f522,0.1,23213.34288,133.3205274902665
0xd2d90446785e82c1985f45ba5f669a906e6adec6,0.1,0,133.3205274902665
0xd26ac0fc137f75759ca734b16c139e032ab5e64b,0.1,0,133.3205274902665
0xd258ff25cb1ca393c56574cf7577c414af3e73db,0.1,23213.34288,133.3205274902665
0xd19a73ae570244b8f8c080de6e380f20a9fac2c4,0.1,0,133.3205274902665
0xd158e83c452f65d552aef79ff4478d7c856e7519,0.1,0,133.3205274902665
0xd1455d25260879c71e3176d5fa5c3fde5b19632f,0.1,0,133.3205274902665
0xd0ad9d756e4cc19a2fb7cdfc981e32269595583f,0.1,23213.34288,133.3205274902665
0xd085fa32b276e8d2ba65908f52a484c121c775a7,0.1,33844.342880000004,133.3205274902665
0xd076ce23751737346f7640064073a0f59c7bd65b,0.1,0,133.3205274902665
0xd06c67fb53693384ad5eb905b43a66cf548f5687,0.1,28144.34288,133.3205274902665
0xd05c412b91effbac6a49ddca0c2f94b5ca132fad,0.1,23213.34288,133.3205274902665
0xd05b9dd5a631b48dfa7bdfff7a3fb700f08aac82,0.1,0,133.3205274902665
0xd01279132a7e41bacf9314f68113c7172a45bdac,0.1,18802.8077328,133.3205274902665
0xcfe52e85ea56d75e60794c08e9f530ba5622cd16,0.1,33844.342880000004,133.3205274902665
0xcfc36d000ef5f72d212bbeb6c847a9a78d9b169b,0.1,10631,133.3205274902665
0xce4b779aa407234ee950691b42f54b70b725b39f,0.1,23213.34288,133.3205274902665
0xcd97f0545f1f8108bbc5beba3cfaae206fb8cbe1,0.1,0,133.3205274902665
0xcd7b90002069ca60788fa8ffff621a20f82e2181,0.1,23213.34288,133.3205274902665
0xcd11d3b656575091be0fba2d19bc69746a7c8fce,0.1,1,133.3205274902665
0xcc4df1d859e1b0b3ff44f9eb5927ad6590f96237,0.1,0,133.3205274902665
0xcba3c8dcec05830728b3a3c3463ebd7b2f6b8427,0.1,0,133.3205274902665
0xcb630c28658d8b4f0509d628d8d947e6f95ea20a,0.1,33844.342880000004,133.3205274902665
0xcb12102493e513ed5e32fbc36864569bad2812bd,0.1,18844.34288,133.3205274902665
0xcabf75bf03c400163dea9f1fc5cc0d5bc67a1e6e,0.1,0,133.3205274902665
0xcaa7226794c400f3baf74cad99748fb68a4a5bd6,0.1,33844.342880000004,133.3205274902665
0xca4115cd1a357a89ff15ff2edf9c40bbc58da4c3,0.1,0,133.3205274902665
0xca105c7743d10b6ec6ab43f28bba9c075b6b7911,0.1,23213.34288,133.3205274902665
0xca06c6543501bcc5f2cf6b8cffd448de5e160503,0.1,23213.34288,133.3205274902665
0xc9d4ce340f1e2358f1e0508ae7846c17149bb696,0.1,23213.34288,133.3205274902665
0xc9d2d1dd5d51cc26b728c1ee04904a655f67074a,0.1,0,133.3205274902665
0xc9b0e80bdbbd300eb33f0481ac7415fd96cb6b00,0.1,23213.34288,133.3205274902665
0xc9699996d5201ace61b3a25f2fa547e2f12bdaee,0.1,0,133.3205274902665
0xc942237914981fad5815f79f8f1c1292b98913e7,0.1,0,133.3205274902665
0xc93e07f49a92ff4057a682386edff49137a5e3c8,0.1,23213.34288,133.3205274902665
0xc93505a56396456b49e20ddb46a01b780aa87990,0.1,33844.342880000004,133.3205274902665
0xc91b750b2690b7218e45825763081b180369ba6d,0.1,23213.34288,133.3205274902665
0xc8f51a25360fdd5e604204e7fe3a5477ca102058,0.1,33844.342880000004,133.3205274902665
0xc8ed23303717cacbf6abb405470b01dff9f3466b,0.1,0,133.3205274902665
0xc88a1b7f91bb158ee3b754293716afd114b00eaf,0.1,0,133.3205274902665
0xc829f7ac66dbb0b88cb6a4c8a6ca6e8104f4fc3e,0.1,23213.34288,133.3205274902665
0xc73fc3557a4f7eeb7a301ca53e21afa103859e5b,0.1,0,133.3205274902665
0xc72b82e887039bbbc9e8670b4c08d19f29c585cd,0.1,23213.34288,133.3205274902665
0xc6f0b45498a650250708a0ce21089b7ec5896d4f,0.1,0,133.3205274902665
0xc6da960a7e6909e97db7f94c0d000ec9032589be,0.1,0,133.3205274902665
0xc6bf400dc7183821e3a64f3500916a17f628e44b,0.1,28658.448,133.3205274902665
0xc65ca30522873e9ddca4158f79dc9ecd1b823932,0.1,0,133.3205274902665
0xc64edef8e2fdb73d605bc5bec703ed8ab393316f,0.1,0,133.3205274902665
0xc61245003adaacfe2e587f0f9e3b630151ce100e,0.1,0,133.3205274902665
0xc601173826fadcd4da7e21a8232da01e7c1abc5c,0.1,33844.342880000004,133.3205274902665
0xc5d015266d526a7e0c27d43541d96f8771e1fb4c,0.1,23213.34288,133.3205274902665
0xc5883a16258af48d77ef432472538f593842fccb,0.1,13017.3284304,133.3205274902665
0xc5787c27237417ce6e2f5f70cb6b088db340ad3d,0.1,800,133.3205274902665
0xc4a44f1840fd7e22399b37f0e9d68a7b39dd7eee,0.1,0,133.3205274902665
0xc457f29e240eab1032ab155be96dcfbd4f1423ed,0.1,0,133.3205274902665
0xc44f01eb4b3a705fb8890ac45e9a05781d862bc0,0.1,0,133.3205274902665
0xc2ba2b009a9a8f12fdabed184412120fb072d620,0.1,18802.8077328,133.3205274902665
0xc2373689538848d7dcbfe9f29384b158863c4ae7,0.1,23213.34288,133.3205274902665
0xc1b422e18fb485b5040114fe2d91f6131737f7e5,0.1,23213.34288,133.3205274902665
0xc1a7d000c4d1d4725a6a5c9ee0b8bcd347fa9ab3,0.1,33844.342880000004,133.3205274902665
0xc0ae2ad5bfee30d020a12436e11fabd8c5e0e9ff,0.1,0,133.3205274902665
0xc07e47564822c953912c3e8a8c653bec8a4c3463,0.1,0,133.3205274902665
0xc077cdf746717f3e576e91809e72fd106aff5e52,0.1,33844.342880000004,133.3205274902665
0xbff3d7fe8b734a0a9eedc25b70e1e9b763993ac1,0.1,0,133.3205274902665
0xbf4f93048af48b6b8c4e1e588710199a7b002910,0.1,23213.34288,133.3205274902665
0xbf462ccfe9b92b4231e75dcdb91d1a3fbb1534be,0.1,0,133.3205274902665
0xbe39fe921d056769ef3657ec9003d235bf5c381f,0.1,0,133.3205274902665
0xbe0abaf10816d183b1b6fd39d3da4eb750e5b6fa,0.1,23213.34288,133.3205274902665
0xbd5cad113627c6ec47f19219f513629e8e6ed7e9,0.1,0,133.3205274902665
0xbcacaa2951eb0d03b788d355f1226701b7ee475e,0.1,10631,133.3205274902665
0xbc348d5ea9da16fe156c1dca449bc89809867640,0.1,23213.34288,133.3205274902665
0xbc1883bca3edf2bc6ab17986156ad3ea83e965cc,0.1,23213.34288,133.3205274902665
0xbb220b6465282207379b1ce230f0413333962e3a,0.1,0,133.3205274902665
0xba9c1a6b5c0c5df76b7162fa324d64571fb2d333,0.1,23213.34288,133.3205274902665
0xba807ddeed6292b59c22aedb08b5654eda6e8b6e,0.1,23213.34288,133.3205274902665
0xb9b9a6f10abceeb9e9ffc6b22a00e6ed6fdda8e1,0.1,0,133.3205274902665
0xb8a883325e4da8a222e9e2d06a1762115b6ba7b3,0.1,10631.000080000002,133.3205274902665
0xb85b29c9771eafc2106ed3cdee12a2fca708fc12,0.1,0,133.3205274902665
0xb83272992db4688784b2304e4c424e5014f1c9b6,0.1,10631,133.3205274902665
0xb8031214f716547a65651f485f44b4696adf7371,0.1,0,133.3205274902665
0xb7ee3ef333b686885ffef3acc3679fbeff9b0cad,0.1,0,133.3205274902665
0xb7b2f5a39ad7de2dd74db4b46dfe18b37a1dc9f1,0.1,23213.34288,133.3205274902665
0xb5b502b891096001d37e64ce64a1a30f4efcea5e,0.1,10544.036028624,133.3205274902665
0xb56d39b5e5f14b1b2e7b4548006110d6125e75e9,0.1,33844.342880000004,133.3205274902665
0xb53547656127e8a43f686eeebf10d2c4229b3ec6,0.1,23213.34288,133.3205274902665
0xb504732483300070bd058c909a6a05c1de812126,0.1,13017.3284304,133.3205274902665
0xb4d8063b3446cec0c536208807241767a0ea6d18,0.1,0,133.3205274902665
0xb4959182d50e1203c1153d6a3ae4af9603f82904,0.1,33844.342880000004,133.3205274902665
0xb48d50288e0d80420da902e59bfff4afd2c7da21,0.1,33844.342880000004,133.3205274902665
0xb482f4c5ca265ffb09ab79fe1e228cdd496e1e5e,0.1,23213.34288,133.3205274902665
0xb44ee02a1a80ae1089501f0e16d7515e6ca19fff,0.1,33844.342880000004,133.3205274902665
0xb42345d01a4f29e9ca0831b65018b51a999fab62,0.1,0,133.3205274902665
0xb41870423e4dc5e5e3cd86698bab4e98aba4c85a,0.1,0,133.3205274902665
0xb39f58372396b93236cda0be1fd9299f5fbc39dd,0.1,33844.342880000004,133.3205274902665
0xb2f456886367c8e50566377ec6d9293d4da5bb81,0.1,0,133.3205274902665
0xb2cc1876a5ff76b77cb7e03aa57844640a9b41d6,0.1,0,133.3205274902665
0xb2ac004c0aecf4e205f96fdeaee799e5a8be4273,0.1,0,133.3205274902665
0xb1a9370815c0bd55ade6b8ae4c25542e59fbbb20,0.1,1,133.3205274902665
0xb1444a015ba2ab5aee4b4da8fe7099fd9ad7cbf0,0.1,20892.008592,133.3205274902665
0xb11d0baeddae5d6b5ea2df7132bfcc6fe7d230e9,0.1,23213.34288,133.3205274902665
0xb0ebe0012d9e8fe6bca1555a53e8522e0dd07688,0.1,33844.342880000004,133.3205274902665
0xb0c99b6b909287a5f3aaa59814aafe2a7a0114dd,0.1,35380.799999999996,133.3205274902665
0xafda0bca77fd0bff88c761bca75fea64ea2afad4,0.1,0,133.3205274902665
0xaf85c4f4313c673135c8d44d9626f79cfb09f081,0.1,0,133.3205274902665
0xaf51d0acd9c64252b71d76c22604d56b7fa5fb46,0.1,0,133.3205274902665
0xaef0a1ba868a4ce5465ee7244408fd1bc5ea6083,0.1,23213.34288,133.3205274902665
0xaed35b8140a899ae6a14442d979c2cb6d2e338c9,0.1,0,133.3205274902665
0xaeb79c89bd801348da200c73533908562a1d726e,0.1,0,133.3205274902665
0xaeb143a2e812f06021a131cab361f9e6d038fbb7,0.1,0,133.3205274902665
0xaeacc53f6e7e46b317e18354bd16b3b0fa52ea27,0.1,33844.342880000004,133.3205274902665
0xae8842b6dda98620eee76528e65cb8ed71619b4b,0.1,0,133.3205274902665
0xadf71973ed86704d06edce48c3ceab738d3604f8,0.1,0,133.3205274902665
0xade59b9135e0c78613983826be1937e4de821465,0.1,3213.3428799999997,133.3205274902665
0xad8f99ca58b2b0fa2df4bbb202f1dd0f27f4cc9f,0.1,0,133.3205274902665
0xad3532392b4a3d427f3af5c7dd3b3dd882f74439,0.1,33844.342880000004,133.3205274902665
0xace8cbe664c8e0aab1dca5e8a8355984767e483f,0.1,23213.34288,133.3205274902665
0xac8b4df711ce34cc5bce2a73dd5dd387f7f5f7a5,0.1,33844.342880000004,133.3205274902665
0xac7a3d3f88d40347f104a0bfb28147287764e5ad,0.1,0,133.3205274902665
0xac38125fd389d4a1cffda13051f9e83174633c72,0.1,23213.34288,133.3205274902665
0xac18554be093f4cc4d86ec996fc5ffa8ea14ab27,0.1,0,133.3205274902665
0xac0ab72b69b1b84ce28507f441727e708478244c,0.1,0,133.3205274902665
0xab884368ab49d771cccdc3f5c9ff682767e450d1,0.1,23213.34288,133.3205274902665
0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26,0.1,631,133.3205274902665
0xab6f4fa8e1f58d4c93334c6a9625a6450c82736b,0.1,0,133.3205274902665
0xab2278e39408673b1048251e3a3f98ffdf533dc8,0.1,23213.34288,133.3205274902665
0xaa5e25ecdab4d4fe6eb938eed766bc4c89bb1c91,0.1,0,133.3205274902665
0xaa398440c592a7d22d7a343dc2e7d303325b35ba,0.1,9489.6324257616,133.3205274902665
0xaa2fca4f7e4a52065d6605adb161fca580e78197,0.1,10,133.3205274902665
0xaa064ea8ece949082316c7028a26535b12302487,0.1,0,133.3205274902665
0xa938375053b1dcc520006503c411d136c2dca101,0.1,0,133.3205274902665
0xa862a247b17797b74148219c66aa11f8b05ce9aa,0.1,0,133.3205274902665
0xa86044fb57cf57594a2c6ef51d150755437a1ca6,0.1,23213.34288,133.3205274902665
0xa7a4db324619fa8c4595773a5be85f490244da97,0.1,23213.34288,133.3205274902665
0xa707c98b1e0fd5fe6fb184d85a1b5c87819952da,0.1,0,133.3205274902665
0xa657ae39dee4343bf1d4ce1d1dada1a2badfb6a7,0.1,0,133.3205274902665
0xa64bea2a4b584814986e7fd53b158b21416c58ab,0.1,0,133.3205274902665
0xa622b86f5df035641bd330bca66f518aa139df95,0.1,0,133.3205274902665
0xa60ff210a3bcbac1cf83d80785ef2146c874b532,0.1,23213.34288,133.3205274902665
0xa5ca45d866748772368552b4e483943bf8d348e2,0.1,0,133.3205274902665
0xa5b96927e16652578a756e907b7969aa85d66093,0.1,23213.34288,133.3205274902665
0xa539812ae910cb646642d9a45828d661a77c7ada,0.1,23213.34288,133.3205274902665
0xa4e2ade9eabc44a45a0fc9f741e508d9385d2937,0.1,0,133.3205274902665
0xa47f68826abe8d3a20ee1b1458f3156e6c7b5277,0.1,0,133.3205274902665
0xa472c7a9ff4306868ccad6c353844cd9239bef0d,0.1,0,133.3205274902665
0xa3bf81cc8813c3470c3bd63a581324ace5f9ba4d,0.1,33844.342880000004,133.3205274902665
0xa39eec713de4f506be363058ac070c9673860c46,0.1,23213.34288,133.3205274902665
0xa2712116f7bae84018d1c5557e22cf7ff931e9f1,0.1,23213.34288,133.3205274902665
0xa213c47b832886fd25f9c503854dfe3c94f7e8b4,0.1,33844.342880000004,133.3205274902665
0xa198ac6adeee34af480c9dc545cbbcd04d8c0e45,0.1,23213.34288,133.3205274902665
0xa1931c131f156e00e2f8a54cad77bcbf8e64499d,0.1,0,133.3205274902665
0xa177b00e01a0ae2eaa3b535dc752dc6e814021db,0.1,23213.34288,133.3205274902665
0xa0f5576440bd1daacdc847dcf0910a4cea3c3383,0.1,0,133.3205274902665
0x9fa120c13d0a03cb46509730b97b8ec7dd55a052,0.1,0,133.3205274902665
0x9f606948a8a643d23b064e021af0ffe554d3955c,0.1,23213.34288,133.3205274902665
0x9f5424cd6f47345cdcd36a98b29903ee99a2d710,0.1,4.34288,133.3205274902665
0x9f19a66307a2ffc00d03548f2a75903b1bebc2d5,0.1,0,133.3205274902665
0x9ef8c0268d73998aef1affcc7cf31c40baf72ac6,0.1,0,133.3205274902665
0x9eb335400b6ab26481002a25171b0e0b50a33fd8,0.1,0,133.3205274902665
0x9e56ad12fd6578f0e23a5a67f5f1f434927ea8b4,0.1,23213.34288,133.3205274902665
0x9e0787a1a50b40d59d877a0f914abd0c6a2ae9b6,0.1,10544.036028624,133.3205274902665
0x9d89f0320350c21454ee3696dfddd7719b51e64a,0.1,10631,133.3205274902665
0x9cd6861a1095f23afd8ea9e39151a8bf35beb692,0.1,0,133.3205274902665
0x9c32c5cdf75777c05a9c5d28c6e893ac499e21b6,0.1,23213.34288,133.3205274902665
0x9bfa3092a7b66a682092712660bda55e5aeb8938,0.1,0,133.3205274902665
0x9b7ec5d797210cdcd2716bd873a6965ca2133bef,0.1,0,133.3205274902665
0x9b68666645ef9ac99b8740fef7f8a0672a436d9e,0.1,0,133.3205274902665
0x9b5cb153d1ce74beb84f407c7f93e8c6ebd1d6ae,0.1,0,133.3205274902665
0x9b028c92c3f41b83dbb3e74fb3e49288b5be909c,0.1,25792.6032,133.3205274902665
0x9adfd762d997bd382028a579bb68bdd49d97493c,0.1,0,133.3205274902665
0x9acffe70bcba1e5d4e3f0429118891e2300f1cc4,0.1,0,133.3205274902665
0x9aabd861dfa0dcef61b55864a03ef257f1c6093a,0.1,23213.34288,133.3205274902665
0x9a6eaabbeae74fb77c914575255e494e0dbaa14d,0.1,23213.34288,133.3205274902665
0x99af52529030b19c6d84ecf7b385f5979ebfcbe2,0.1,23213.34288,133.3205274902665
0x995c043220223616cb145b92d0a88d44d9a902ab,0.1,23213.34288,133.3205274902665
0x986ca1ed01a7b77cc3bad344a52bc8fe7c73683d,0.1,0,133.3205274902665
0x986a5de2d455009e12e76ac11428c38fa4914f8d,0.1,6776.304839599446,133.3205274902665
0x985fac3f83dec820d1fca86055c355a73e49ef3c,0.1,0,133.3205274902665
0x97caf5f02c4162d37ef051b6c1e250f412e574d8,0.1,0,133.3205274902665
0x9713d5d0092fd52df057abdf73e675b11af59760,0.1,0,133.3205274902665
0x96e99a4ce092406b8c54fed16806a7d6e4c028e6,0.1,10631,133.3205274902665
0x95c00d2cf32edba4cfec2ef6086829942aad70a0,0.1,0,133.3205274902665
0x95974b05b72921b6622731e1edbb43ef398e0fcf,0.1,0,133.3205274902665
0x9585fe8dae5f161b5eab48448754b21ccc722d00,0.1,0,133.3205274902665
0x957a8ea395f0005eb1c5813e0cf018f3adee2822,0.1,33844.342880000004,133.3205274902665
0x9562ef91f565b1d4baa96476a6fcf8e49f3495a0,0.1,10631,133.3205274902665
0x952c23f8f067a5e7e165ff0e42491f51d87dbc95,0.1,0,133.3205274902665
0x951caa28eac03fac390699a8516717c0836482f1,0.1,33844.342880000004,133.3205274902665
0x94c14a5a232807d05babd9a2e914adf268d27c4c,0.1,1001.2133547841679,133.3205274902665
0x94b3b2c95a828a3f1a9cab3a6ec576ba5562489b,0.1,0,133.3205274902665
0x94aaf5ceb457057ac4d1588257988d487272984f,0.1,10544.036028624,133.3205274902665
0x94a3f761a05c4dce96e0b0195e8634c22a5e22fa,0.1,0,133.3205274902665
0x941863056ab255d2dc16910f1a3f9d6ce000587b,0.1,23213.34288,133.3205274902665
0x9339acfa818da6a0b2a196ef31d67acde156acb0,0.1,23213.34288,133.3205274902665
0x925c4798df848fa2bf11f44c97d36c38c19560f4,0.1,23213.34288,133.3205274902665
0x91bfc7d6fbc63c2b5f32b46294e34bf1e9d14ddc,0.1,23213.34288,133.3205274902665
0x914aa89d10714021ff296b057cd3f1be2892a369,0.1,33844.342880000004,133.3205274902665
0x90a7b41610a25f7bf538bd27dc6e0434bd389332,0.1,0,133.3205274902665
0x9078aee592d97a7de8c9df3a0ebb938ed88ab97e,0.1,0,133.3205274902665
0x8f46d017455920ecbf72d04d95505208aaf03581,0.1,0,133.3205274902665
0x8f34f1953415a09576666be7a68fb60e3e2dde38,0.1,23213.34288,133.3205274902665
0x8f2a0c6bdd5c1f61552558d2c0d2afe6d3dc5272,0.1,0,133.3205274902665
0x8e74ff9de7c4622095054304d0108e3177ecc19f,0.1,23213.34288,133.3205274902665
0x8e453fa4a51104ea037ac7e77d3d494547c0306a,0.1,0,133.3205274902665
0x8dd0f1c1bdef8e2c180df44d348db44494c54ea7,0.1,23213.34288,133.3205274902665
0x8d56c479db6325653a8cd0468348b85029f2a068,0.1,0,133.3205274902665
0x8d4fcf8170a20ccc91fab546ee57bd01c930e608,0.1,10844.34288,133.3205274902665
0x8d216b875b5a1355e5938cdef73b503231a81c6f,0.1,11844.34288,133.3205274902665
0x8c702a9a6e0cd14a53251c630743c4f5327edde8,0.1,10631,133.3205274902665
0x8c52d2f8cf5fb53891d57a731ff4f5ceb489de90,0.1,23213.34288,133.3205274902665
0x8b80755c441d355405ca7571443bb9247b77ec16,0.1,306686.5125995618,133.3205274902665
0x8b6d45b1744bc40a52bf0ed047738017b78b047f,0.1,23213.34288,133.3205274902665
0x8b621fd03ffb6871817fa1dd19d910ed935fad47,0.1,0,133.3205274902665
0x8ab1069cdabfd9aa41bccf374ad9c1dd7cf0a1fd,0.1,0,133.3205274902665
0x89be17def7aec544858ee12c3e51cd22f12687a0,0.1,23213.34288,133.3205274902665
0x899208ed16aac2966ae0e1f1b6473eb97ce6621e,0.1,23213.34288,133.3205274902665
0x8874470f7a5a6485ad1abf163399bbed0eacc663,0.1,23213.34288,133.3205274902665
0x882f8cb98f67e6e1e92f0af9d8ff521cb4d5b068,0.1,0,133.3205274902665
0x87f5597c1bf3a2c31b72d748b0335abfc585b812,0.1,23213.34288,133.3205274902665
0x87bc198352936f5286a59211676760d707d080ff,0.1,0,133.3205274902665
0x8721e85957691438a5d154ee498d9224a2b35e89,0.1,0,133.3205274902665
0x86aef86585ef3487e7a0777e211e4518bb587dda,0.1,23213.34288,133.3205274902665
0x86944a54db88ebf12d789097efaefe0a45c4a8eb,0.1,23213.34288,133.3205274902665
0x865437fd0e361e6482876a5b46a0128f36962706,0.1,23213.34288,133.3205274902665
0x8622ad686d3c34e44e95f650a327263cd879cf84,0.1,0,133.3205274902665
0x850b83248e099ca120cb2470eaf91557539a6406,0.1,0,133.3205274902665
0x84edb454db8702dab207dfc40e19ba9b37a0442d,0.1,3.34288,133.3205274902665
0x84c2b621d2cfb14efc785c8e853cdc714503152d,0.1,26723.6032,133.3205274902665
0x84b03c55a2c7e1dc3d1fba2fe041685c7b5b4ac9,0.1,10544.036028624,133.3205274902665
0x849a2bda720e3657274d9448d9043b0987773a44,0.1,0.34288,133.3205274902665
0x8417cee51998e2dc35b71a6b55a9354581b6fdc2,0.1,33844.342880000004,133.3205274902665
0x83b68758dab7b7bf657d7108530942726196edb1,0.1,0,133.3205274902665
0x83a9e9bc1921e77c1dfe5931103867d17e82c9da,0.1,0,133.3205274902665
0x838e4d15b301ddffdb1b41e5f2888adb9744636f,0.1,23213.34288,133.3205274902665
0x8335d28f192a1c10bf33725716ecacaa3cb5d581,0.1,23213.34288,133.3205274902665
0x82f1dc09029d4c3b58cc5bee0e27452dffe8dc90,0.1,23213.34288,133.3205274902665
0x82a1d70894b5a4df75b3d5f07b683f7e9b5a5194,0.1,10631,133.3205274902665
0x828cadb448bd62ed845c140eacadc46c5f27e8b6,0.1,23213.34288,133.3205274902665
0x82495fec9c9f347c852f4f8164db376b64a510ee,0.1,0,133.3205274902665
0x821f80d3c57bfb5245497ca38f7c938ffbf69da3,0.1,0,133.3205274902665
0x81fd71e8144e44d4c767bb192013ac3f0e9e23c8,0.1,23213.34288,133.3205274902665
0x8175cfbcac1ae33d8f4e6552fa0931adef0b66c5,0.1,33844.342880000004,133.3205274902665
0x8106f784c9c44a04e9e8a1525673d00e15ed75fb,0.1,33844.342880000004,133.3205274902665
0x80a20347b912dc538639112754320c016812a554,0.1,0,133.3205274902665
0x80a00ef07c5889be2c5f6e05a951ee9adb6940c0,0.1,10631.064297460447,133.3205274902665
0x80540ef5c5513d50a232b91d80d5c1b717e9f101,0.1,0.00008,133.3205274902665
0x80327002b6c35657b8367290b22c2dc69a399b84,0.1,0,133.3205274902665
0x7fd36edf60466ca12bdc5b0f292005904abadf1d,0.1,0,133.3205274902665
0x7ea9df8b6e1931aad80608d27f4f661d3f8b72cf,0.1,23213.34288,133.3205274902665
0x7e02837d557749811e47e7effbd1b50061094b0e,0.1,23213.34288,133.3205274902665
0x7cc8333d5860e0d971879ff62f61fa16efd57518,0.1,0,133.3205274902665
0x7c8e50445b4383549f61ba9dda0f555482c5b55c,0.1,0,133.3205274902665
0x7c8d8911abd05f718f04b2e2e58b21921d82010f,0.1,33844.342880000004,133.3205274902665
0x7c6915b02cef07e86b5ac1bb3e5f40f228929ecd,0.1,0,133.3205274902665
0x7bd9e55b4d927f474fa76a52a55bebad827d3fde,0.1,0,133.3205274902665
0x7bc282a9f511279a527722079b42ba21452f1e3d,0.1,0,133.3205274902665
0x7b9e8973dcde16ae741e85133fcfb2a8e9b95ff1,0.1,0,133.3205274902665
0x7b7131115b3e5dbe8789630cafc9a9bdc576e53b,0.1,23213.34288,133.3205274902665
0x7b06edf30590a0d5dec92281919c80640de1ddff,0.1,0,133.3205274902665
0x7a9cf8d9c6d2e7c465b5f28550488f5500e086fe,0.1,23213.34288,133.3205274902665
0x7a9cdb033cca7d24f48ed79242986ef2ea0cf4db,0.1,0,133.3205274902665
0x7a92b0b971b28b726c2be5dfa421eedd52318c1b,0.1,23213.34288,133.3205274902665
0x7a20f0d1543d83f8917a60ccd0fab9ae0b86995d,0.1,23213.34288,133.3205274902665
0x7a1e9a7782b5d6336e6000bd8e817f1d29d0a566,0.1,23213.34288,133.3205274902665
0x79a42fa73fe67c940b7f69c539cc20095df0475d,0.1,10544.036028624,133.3205274902665
0x7905549f99a3b558f412627a2364470bef83439b,0.1,0,133.3205274902665
0x79017f49c27a573f156443afb5af2b5815807868,0.1,0,133.3205274902665
0x78bd6011b5f42a0fb1bc9a80f618953c9fcf29ef,0.1,0,133.3205274902665
0x78933e4eee1496bbfb91ada53709b5b0f0b88888,0.1,0,133.3205274902665
0x7880298866bbb2dffaf8f73f015c4a4dd05c00eb,0.1,23213.34288,133.3205274902665
0x77d25848b2396250df5860ae566f7c341d81efac,0.1,4365.644873326659,133.3205274902665
0x77952b6e0c5576567b8521a23aa28b1838288b7e,0.1,25792.6032,133.3205274902665
0x77255ded09254c82cf4d203c278015405ea96c20,0.1,0,133.3205274902665
0x770fd38e7e9645671ade688dc39407f60d0755df,0.1,0,133.3205274902665
0x76d925eb72806397c067c657cc8b2e8d6123eed3,0.1,23213.34288,133.3205274902665
