timestamp,amount,caller,amountFiat,date
1661801315000,0.032926829268292684,0x82fd171d9a11259758012df50d57918210f7d4b9,51.207062576979226,8/29/2022, 3:28:35 PM
1661800036000,0.026097560975609755,0xdcfc09ebaf6c428b6045599e404a0bc9ac572c8e,40.58633848693909,8/29/2022, 3:07:16 PM
1661732691000,0.05295579608875323,0xf9733cc8b7ddd9dcdffd62cb56111fee3dc6f30a,82.35566024396451,8/28/2022, 8:24:51 PM
1661723269000,0.09913347519157954,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,142.62799502063035,8/28/2022, 5:47:49 PM
1661601065000,0.000327,0x5587b77d82c7dc2c6ca95ef79b6cf65b632da905,0.48921013736306346,8/27/2022, 7:51:05 AM
1661598643000,0.004049033467367139,0xf7253a0e87e39d2cd6365919d4a3d56d431d0041,6.057578650637063,8/27/2022, 7:10:43 AM
1661518198000,0.021989701489802276,0x60535a6605958fff6cec5b1e92892601efb3473b,33.20860775468402,8/26/2022, 8:49:58 AM
1661446848000,0.0975609756097561,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,165.56848506962382,8/25/2022, 1:00:48 PM
1661360773000,0.002439024390243903,0xf8284136b169213e4c50ce09f3e1d9a9b484baea,4.04339912796668,8/24/2022, 1:06:13 PM
1661303921000,0.012189628452404178,0x719ef68eb1c14bad00f58112d1de343233af6d3d,20.20788855242244,8/23/2022, 9:18:41 PM
1661151086000,0.000121951219512196,0xb3c0fda34cb33c93ca7687d88892dc7ca3411520,0.19784232128998314,8/22/2022, 2:51:26 AM
1661078380000,0.001,0xeca040fbf33df1ac552c2736a22f0430ad0246f2,1.6241499828848471,8/21/2022, 6:39:40 AM
1661076973000,0.001,0x2dc6609cf4bb48df9e7907b49010223387ecc9d7,1.6241499828848471,8/21/2022, 6:16:13 AM
1661073871000,0.001,0x5587b77d82c7dc2c6ca95ef79b6cf65b632da905,1.6241499828848471,8/21/2022, 5:24:31 AM
1661065557000,0.001,0x7354a64a2f333b738a59e9f58eebeab091dd2dfa,1.6241499828848471,8/21/2022, 3:05:57 AM
1661063219000,0.001,0x495f70fe32984d047745c37bfc9e176b94a7397c,1.6241499828848471,8/21/2022, 2:26:59 AM
1661038764000,0.06692737121951219,0xe7879a2d05dba966fcca34ee9c3f99eee7edefd1,105.70614240953812,8/20/2022, 7:39:24 PM
1661020706000,0.015602359064572227,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,24.642611223964952,8/20/2022, 2:38:26 PM
1661020053000,0.00390174663151205,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,6.16247997734453,8/20/2022, 2:27:33 PM
1660721858000,0.000121951219512196,0xc70bc0caa0f75d9bd7a7334c1ec8311b5ed8a653,0.22375932349300615,8/17/2022, 3:37:38 AM
